date,sales,cluster
2015-10-22,123174.53801999999,Cluster 1
2015-10-23,148548.458095,Cluster 1
2015-10-24,195204.78198,Cluster 1
2015-10-25,232237.977019,Cluster 1
2015-10-26,145946.533335,Cluster 1
2015-10-27,126844.25601,Cluster 1
2015-10-28,141591.1403207,Cluster 1
2015-10-29,117544.338029,Cluster 1
2015-10-30,147737.618025,Cluster 1
2015-10-31,200067.56697,Cluster 1
2015-11-01,182641.89491,Cluster 1
2015-11-02,177104.02196,Cluster 1
2015-11-03,243124.452969,Cluster 1
2015-11-04,205921.37397000002,Cluster 1
2015-11-05,157770.185996,Cluster 1
2015-11-06,161747.05198,Cluster 1
2015-11-07,225450.247128,Cluster 1
2015-11-08,255359.462985,Cluster 1
2015-11-09,157756.259053,Cluster 1
2015-11-10,139185.985004,Cluster 1
2015-11-11,157518.377283,Cluster 1
2015-11-12,116520.463028,Cluster 1
2015-11-13,147678.529017,Cluster 1
2015-11-14,203579.58902,Cluster 1
2015-11-15,250432.834257,Cluster 1
2015-11-16,166456.892999,Cluster 1
2015-11-17,141451.02503,Cluster 1
2015-11-18,167637.05098,Cluster 1
2015-11-19,125754.42102,Cluster 1
2015-11-20,160364.149044,Cluster 1
2015-11-21,195281.591845,Cluster 1
2015-11-22,238807.967,Cluster 1
2015-11-23,155797.95199,Cluster 1
2015-11-24,139809.190916,Cluster 1
2015-11-25,162478.28701,Cluster 1
2015-11-26,125568.89398,Cluster 1
2015-11-27,153841.30003,Cluster 1
2015-11-28,200729.751958,Cluster 1
2015-11-29,257911.54597,Cluster 1
2015-11-30,171424.196939,Cluster 1
2015-12-01,206008.626071,Cluster 1
2015-12-02,213691.363973,Cluster 1
2015-12-03,155262.94887,Cluster 1
2015-12-04,177420.91595999998,Cluster 1
2015-12-05,236373.533976,Cluster 1
2015-12-06,277218.21643,Cluster 1
2015-12-07,205450.03499,Cluster 1
2015-12-08,171713.257022,Cluster 1
2015-12-09,187189.33304,Cluster 1
2015-12-10,146735.45399,Cluster 1
2015-12-11,166222.109029,Cluster 1
2015-12-12,227459.40799,Cluster 1
2015-12-13,260754.805093,Cluster 1
2015-12-14,186305.843982,Cluster 1
2015-12-15,173252.10611,Cluster 1
2015-12-16,212463.19899499998,Cluster 1
2015-12-17,180739.866033,Cluster 1
2015-12-18,215795.38689,Cluster 1
2015-12-19,255622.37292,Cluster 1
2015-12-20,281361.61286,Cluster 1
2015-12-21,251689.99175000002,Cluster 1
2015-12-22,527923.688604,Cluster 1
2015-12-23,279836.130896,Cluster 1
2015-12-24,234847.770071,Cluster 1
2015-12-26,216426.709,Cluster 1
2015-12-27,194066.475028,Cluster 1
2015-12-28,179873.953981,Cluster 1
2015-12-29,192155.039729,Cluster 1
2015-12-30,222938.81797499998,Cluster 1
2015-12-31,188144.34494,Cluster 1
2013-01-01,0.0,Cluster 2
2013-01-02,136180.61096,Cluster 2
2013-01-03,90487.342995,Cluster 2
2013-01-04,96179.165085,Cluster 2
2013-01-05,135415.065064,Cluster 2
2013-01-06,159025.787,Cluster 2
2013-01-07,86090.392,Cluster 2
2013-01-08,88227.34901,Cluster 2
2013-01-09,77909.561024,Cluster 2
2013-01-10,61000.22901,Cluster 2
2013-01-11,76219.61703,Cluster 2
2013-01-12,108817.639,Cluster 2
2013-01-13,132545.882,Cluster 2
2013-01-14,71220.18402,Cluster 2
2013-01-15,69388.07401,Cluster 2
2013-01-16,85027.43398,Cluster 2
2013-01-17,64031.09498,Cluster 2
2013-01-18,79047.29101,Cluster 2
2013-01-19,117198.82997,Cluster 2
2013-01-20,139472.08299,Cluster 2
2013-01-21,76374.07992,Cluster 2
2013-01-22,82381.201009,Cluster 2
2013-01-23,70056.002008,Cluster 2
2013-01-24,55743.04598,Cluster 2
2013-01-25,74888.147966,Cluster 2
2013-01-26,113610.756024,Cluster 2
2013-01-27,126031.519034,Cluster 2
2013-01-28,66205.2,Cluster 2
2013-01-29,61585.27304,Cluster 2
2013-01-30,68448.865978,Cluster 2
2013-01-31,61610.88899,Cluster 2
2013-02-01,94469.631,Cluster 2
2013-02-02,138400.05367,Cluster 2
2013-02-03,141218.26812,Cluster 2
2013-02-04,82460.84997,Cluster 2
2013-02-05,74693.945069,Cluster 2
2013-02-06,78654.74903,Cluster 2
2013-02-07,64891.204,Cluster 2
2013-02-08,86413.469975,Cluster 2
2013-02-09,96697.000034,Cluster 2
2013-02-10,74269.58994,Cluster 2
2013-02-11,77094.60499,Cluster 2
2013-02-12,91257.20793,Cluster 2
2013-02-13,72665.27298,Cluster 2
2013-02-14,87055.503034,Cluster 2
2013-02-15,78868.08502,Cluster 2
2013-02-16,135661.21397,Cluster 2
2013-02-17,113776.107007,Cluster 2
2013-02-18,88062.20404,Cluster 2
2013-02-19,65064.30298,Cluster 2
2013-02-20,77020.43201,Cluster 2
2013-02-21,59634.941992,Cluster 2
2013-02-22,70309.74704,Cluster 2
2013-02-23,106963.576055,Cluster 2
2013-02-24,134621.15202,Cluster 2
2013-02-25,71841.75905,Cluster 2
2013-02-26,60436.973004,Cluster 2
2013-02-27,68129.54397,Cluster 2
2013-02-28,62883.447971,Cluster 2
2013-03-01,93441.43,Cluster 2
2013-03-02,148323.37015,Cluster 2
2013-03-03,166715.31297,Cluster 2
2013-03-04,93121.419,Cluster 2
2013-03-05,80841.90605,Cluster 2
2013-03-06,83398.105,Cluster 2
2013-03-07,66851.695968,Cluster 2
2013-03-08,83756.983936,Cluster 2
2013-03-09,122927.73194,Cluster 2
2013-03-10,133507.83206,Cluster 2
2013-03-11,72828.15403,Cluster 2
2013-03-12,63666.03498,Cluster 2
2013-03-13,71501.15298,Cluster 2
2013-03-14,55601.100099999996,Cluster 2
2013-03-15,76673.3052,Cluster 2
2013-03-16,129265.50102,Cluster 2
2013-03-17,152994.165,Cluster 2
2013-03-18,76853.22104,Cluster 2
2013-03-19,65929.837965,Cluster 2
2013-03-20,77252.481974,Cluster 2
2013-03-21,62762.341968,Cluster 2
2013-03-22,73092.58496,Cluster 2
2013-03-23,124803.02613,Cluster 2
2013-03-24,129560.290945,Cluster 2
2013-03-25,74936.243,Cluster 2
2013-03-26,56570.41293,Cluster 2
2013-03-27,77394.09901,Cluster 2
2013-03-28,75240.78500999999,Cluster 2
2013-03-29,92211.62499,Cluster 2
2013-03-30,123247.55902,Cluster 2
2013-03-31,135793.59888,Cluster 2
2013-04-01,103475.91499,Cluster 2
2013-04-02,86055.616038,Cluster 2
2013-04-03,89805.582981,Cluster 2
2013-04-04,68169.794011,Cluster 2
2013-04-05,82772.85203,Cluster 2
2013-04-06,139991.233,Cluster 2
2013-04-07,152783.571954,Cluster 2
2013-04-08,81433.18698,Cluster 2
2013-04-09,66441.151,Cluster 2
2013-04-10,74588.168944,Cluster 2
2013-04-11,72558.21897,Cluster 2
2013-04-12,74904.60504,Cluster 2
2013-04-13,121045.62397,Cluster 2
2013-04-14,138990.61788,Cluster 2
2013-04-15,79491.232032,Cluster 2
2013-04-16,78555.54102,Cluster 2
2013-04-17,79122.334,Cluster 2
2013-04-18,60377.31998,Cluster 2
2013-04-19,74681.808,Cluster 2
2013-04-20,121249.35205,Cluster 2
2013-04-21,142013.61009,Cluster 2
2013-04-22,76675.848,Cluster 2
2013-04-23,71025.55695,Cluster 2
2013-04-24,78261.507966,Cluster 2
2013-04-25,59910.012978,Cluster 2
2013-04-26,72046.90893,Cluster 2
2013-04-27,116578.47297999999,Cluster 2
2013-04-28,142138.011,Cluster 2
2013-04-29,71710.23002,Cluster 2
2013-04-30,70728.993974,Cluster 2
2013-05-01,141457.03199,Cluster 2
2013-05-02,75277.045976,Cluster 2
2013-05-03,89743.948,Cluster 2
2013-05-04,136270.51608,Cluster 2
2013-05-05,155417.45599,Cluster 2
2013-05-06,84804.248976,Cluster 2
2013-05-07,69867.174069,Cluster 2
2013-05-08,83211.91897,Cluster 2
2013-05-09,65973.828018,Cluster 2
2013-05-10,81120.616996,Cluster 2
2013-05-11,130135.11804,Cluster 2
2013-05-12,182777.752,Cluster 2
2013-05-13,78765.389946,Cluster 2
2013-05-14,66124.390035,Cluster 2
2013-05-15,77922.05005,Cluster 2
2013-05-16,70061.131,Cluster 2
2013-05-17,80777.791015,Cluster 2
2013-05-18,122182.554878,Cluster 2
2013-05-19,135770.426957,Cluster 2
2013-05-20,78695.970978,Cluster 2
2013-05-21,73493.66598,Cluster 2
2013-05-22,73772.19512,Cluster 2
2013-05-23,63379.39405,Cluster 2
2013-05-24,106686.55899,Cluster 2
2013-05-25,105368.220016,Cluster 2
2013-05-26,116177.59902000001,Cluster 2
2013-05-27,71612.006,Cluster 2
2013-05-28,64808.46502,Cluster 2
2013-05-29,72569.76696,Cluster 2
2013-05-30,63565.91496,Cluster 2
2013-05-31,80908.27901,Cluster 2
2013-06-01,142062.22397,Cluster 2
2013-06-02,170807.03796,Cluster 2
2013-06-03,102328.774,Cluster 2
2013-06-04,85379.726067,Cluster 2
2013-06-05,87992.640922,Cluster 2
2013-06-06,75178.651,Cluster 2
2013-06-07,89726.652958,Cluster 2
2013-06-08,119806.372102,Cluster 2
2013-06-09,139238.1281,Cluster 2
2013-06-10,77393.05299,Cluster 2
2013-06-11,54987.83702,Cluster 2
2013-06-12,78582.641002,Cluster 2
2013-06-13,64440.801973,Cluster 2
2013-06-14,82306.507057,Cluster 2
2013-06-15,129465.75698,Cluster 2
2013-06-16,110906.59095900001,Cluster 2
2013-06-17,88677.721001,Cluster 2
2013-06-18,73179.75095,Cluster 2
2013-06-19,77370.532,Cluster 2
2013-06-20,64561.592943,Cluster 2
2013-06-21,78017.554997,Cluster 2
2013-06-22,112250.225102,Cluster 2
2013-06-23,136704.51811,Cluster 2
2013-06-24,77348.823012,Cluster 2
2013-06-25,201020.559195,Cluster 2
2013-06-26,70844.489022,Cluster 2
2013-06-27,56972.855025,Cluster 2
2013-06-28,77912.776848,Cluster 2
2013-06-29,127311.340156,Cluster 2
2013-06-30,142883.48,Cluster 2
2013-07-01,98656.13997,Cluster 2
2013-07-02,87475.41301,Cluster 2
2013-07-03,180906.961968,Cluster 2
2013-07-04,68838.61797,Cluster 2
2013-07-05,88028.666,Cluster 2
2013-07-06,119485.068,Cluster 2
2013-07-07,131159.4471,Cluster 2
2013-07-08,88321.761004,Cluster 2
2013-07-09,69543.281042,Cluster 2
2013-07-10,74764.508997,Cluster 2
2013-07-11,62174.390962,Cluster 2
2013-07-12,75793.938116,Cluster 2
2013-07-13,104357.632,Cluster 2
2013-07-14,114709.90084,Cluster 2
2013-07-15,79142.639995,Cluster 2
2013-07-16,77448.667009,Cluster 2
2013-07-17,76459.78199,Cluster 2
2013-07-18,62026.42894,Cluster 2
2013-07-19,75973.865,Cluster 2
2013-07-20,110178.949938,Cluster 2
2013-07-21,111375.25099,Cluster 2
2013-07-22,79142.055996,Cluster 2
2013-07-23,73686.382004,Cluster 2
2013-07-24,75527.25698,Cluster 2
2013-07-25,63652.51097,Cluster 2
2013-07-26,75717.02196,Cluster 2
2013-07-27,106048.15703,Cluster 2
2013-07-28,112724.21602,Cluster 2
2013-07-29,74796.208004,Cluster 2
2013-07-30,71835.365975,Cluster 2
2013-07-31,84181.459026,Cluster 2
2013-08-01,90363.141002,Cluster 2
2013-08-02,94978.48207,Cluster 2
2013-08-03,124997.633986,Cluster 2
2013-08-04,133322.15498,Cluster 2
2013-08-05,93021.34094,Cluster 2
2013-08-06,76366.565018,Cluster 2
2013-08-07,82109.529958,Cluster 2
2013-08-08,64462.88298,Cluster 2
2013-08-09,79406.56982,Cluster 2
2013-08-10,100470.81407000001,Cluster 2
2013-08-11,108574.85299,Cluster 2
2013-08-12,75821.40396,Cluster 2
2013-08-13,69399.38,Cluster 2
2013-08-14,84452.4929,Cluster 2
2013-08-15,65713.510989,Cluster 2
2013-08-16,86114.011874,Cluster 2
2013-08-17,107107.550994,Cluster 2
2013-08-18,115706.36507,Cluster 2
2013-08-19,79655.387955,Cluster 2
2013-08-20,73123.22801,Cluster 2
2013-08-21,77435.28595,Cluster 2
2013-08-22,64798.003975,Cluster 2
2013-08-23,81010.500114,Cluster 2
2013-08-24,100508.307998,Cluster 2
2013-08-25,113805.409905,Cluster 2
2013-08-26,79226.56396,Cluster 2
2013-08-27,70966.987,Cluster 2
2013-08-28,77633.413975,Cluster 2
2013-08-29,67189.160984,Cluster 2
2013-08-30,86498.890005,Cluster 2
2013-08-31,136297.00204,Cluster 2
2013-09-01,173159.06086,Cluster 2
2013-09-02,110968.082989,Cluster 2
2013-09-03,91967.859004,Cluster 2
2013-09-04,99363.91500000001,Cluster 2
2013-09-05,73106.636985,Cluster 2
2013-09-06,81319.82492,Cluster 2
2013-09-07,138067.6031,Cluster 2
2013-09-08,157096.37201,Cluster 2
2013-09-09,95094.23799,Cluster 2
2013-09-10,66456.22391,Cluster 2
2013-09-11,76834.186949,Cluster 2
2013-09-12,62021.690014,Cluster 2
2013-09-13,78918.48802,Cluster 2
2013-09-14,122988.31298,Cluster 2
2013-09-15,142993.742,Cluster 2
2013-09-16,86147.95396,Cluster 2
2013-09-17,68798.093021,Cluster 2
2013-09-18,71701.057952,Cluster 2
2013-09-19,60525.035018,Cluster 2
2013-09-20,80667.07904,Cluster 2
2013-09-21,121052.163,Cluster 2
2013-09-22,134746.019894,Cluster 2
2013-09-23,83559.507984,Cluster 2
2013-09-24,66897.648965,Cluster 2
2013-09-25,75047.22396,Cluster 2
2013-09-26,57042.47601,Cluster 2
2013-09-27,76652.121008,Cluster 2
2013-09-28,126150.79292,Cluster 2
2013-09-29,149641.437004,Cluster 2
2013-09-30,83323.46404,Cluster 2
2013-10-01,100131.64603,Cluster 2
2013-10-02,100365.77902,Cluster 2
2013-10-03,78705.09298,Cluster 2
2013-10-04,96196.95499,Cluster 2
2013-10-05,145315.757066,Cluster 2
2013-10-06,161270.53408,Cluster 2
2013-10-07,86622.69703,Cluster 2
2013-10-08,70734.35103,Cluster 2
2013-10-09,73961.88400600001,Cluster 2
2013-10-10,62740.813994000004,Cluster 2
2013-10-11,92343.281,Cluster 2
2013-10-12,110863.24799,Cluster 2
2013-10-13,126218.408063,Cluster 2
2013-10-14,73925.123,Cluster 2
2013-10-15,62490.502993,Cluster 2
2013-10-16,84376.74499400001,Cluster 2
2013-10-17,78950.686964,Cluster 2
2013-10-18,80646.877015,Cluster 2
2013-10-19,131341.961983,Cluster 2
2013-10-20,147679.15598,Cluster 2
2013-10-21,78015.777968,Cluster 2
2013-10-22,65420.807968,Cluster 2
2013-10-23,77783.3589905,Cluster 2
2013-10-24,62486.196003000005,Cluster 2
2013-10-25,78313.69203,Cluster 2
2013-10-26,118587.157978,Cluster 2
2013-10-27,140168.07715,Cluster 2
2013-10-28,77138.542002,Cluster 2
2013-10-29,65497.825,Cluster 2
2013-10-30,75419.596026,Cluster 2
2013-10-31,63400.015039,Cluster 2
2013-11-01,101621.092093,Cluster 2
2013-11-02,148456.828094,Cluster 2
2013-11-03,169853.046,Cluster 2
2013-11-04,99658.99303,Cluster 2
2013-11-05,86271.11397,Cluster 2
2013-11-06,94802.7159,Cluster 2
2013-11-07,91578.702928,Cluster 2
2013-11-08,88443.846995,Cluster 2
2013-11-09,138782.897,Cluster 2
2013-11-10,164860.421218,Cluster 2
2013-11-11,88881.53207,Cluster 2
2013-11-12,115629.024019,Cluster 2
2013-11-13,79502.827,Cluster 2
2013-11-14,65101.132986,Cluster 2
2013-11-15,88245.86608,Cluster 2
2013-11-16,140288.3931,Cluster 2
2013-11-17,164173.6359,Cluster 2
2013-11-18,88558.588996,Cluster 2
2013-11-19,75523.24103,Cluster 2
2013-11-20,88473.358934,Cluster 2
2013-11-21,65602.478962,Cluster 2
2013-11-22,86513.915998,Cluster 2
2013-11-23,131232.48991,Cluster 2
2013-11-24,156017.40908,Cluster 2
2013-11-25,87310.865,Cluster 2
2013-11-26,74054.07001,Cluster 2
2013-11-27,81922.520996,Cluster 2
2013-11-28,68432.124973,Cluster 2
2013-11-29,89642.800098,Cluster 2
2013-11-30,140042.7218,Cluster 2
2013-12-01,198969.27798,Cluster 2
2013-12-02,131791.061004,Cluster 2
2013-12-03,99037.875032,Cluster 2
2013-12-04,96050.84401,Cluster 2
2013-12-05,77233.504995,Cluster 2
2013-12-06,127649.31,Cluster 2
2013-12-07,139520.222996,Cluster 2
2013-12-08,161650.551996,Cluster 2
2013-12-09,105261.15806,Cluster 2
2013-12-10,95854.01101,Cluster 2
2013-12-11,109294.529004,Cluster 2
2013-12-12,86189.510985,Cluster 2
2013-12-13,114850.5539,Cluster 2
2013-12-14,144279.544,Cluster 2
2013-12-15,176614.7139,Cluster 2
2013-12-16,121923.974901,Cluster 2
2013-12-17,120122.545874,Cluster 2
2013-12-18,131684.613935,Cluster 2
2013-12-19,119725.748095,Cluster 2
2013-12-20,130494.60493,Cluster 2
2013-12-21,172224.22065,Cluster 2
2013-12-22,373717.7819,Cluster 2
2013-12-23,205810.588398,Cluster 2
2013-12-24,126761.453998,Cluster 2
2013-12-26,109478.62417,Cluster 2
2013-12-27,113849.120045,Cluster 2
2013-12-28,136821.737065,Cluster 2
2013-12-29,127282.388896,Cluster 2
2013-12-30,160484.9029,Cluster 2
2013-12-31,105223.567076,Cluster 2
2014-01-01,0.0,Cluster 2
2014-01-02,210293.21401,Cluster 2
2014-01-03,182362.3808,Cluster 2
2014-01-04,279632.52086,Cluster 2
2014-01-05,285488.2799,Cluster 2
2014-01-06,152134.79599,Cluster 2
2014-01-07,134860.6739047,Cluster 2
2014-01-08,175201.885075,Cluster 2
2014-01-09,123552.46301,Cluster 2
2014-01-10,150660.32304,Cluster 2
2014-01-11,222639.6158,Cluster 2
2014-01-12,246814.4902,Cluster 2
2014-01-13,135433.134,Cluster 2
2014-01-14,117875.43705,Cluster 2
2014-01-15,143882.70235,Cluster 2
2014-01-16,123868.546034,Cluster 2
2014-01-17,142097.60119,Cluster 2
2014-01-18,221088.75888,Cluster 2
2014-01-19,250052.92500000002,Cluster 2
2014-01-20,149314.90693,Cluster 2
2014-01-21,124692.6023,Cluster 2
2014-01-22,144913.91472,Cluster 2
2014-01-23,109827.774,Cluster 2
2014-01-24,138451.7091,Cluster 2
2014-01-25,202050.369038,Cluster 2
2014-01-26,234433.581965,Cluster 2
2014-01-27,132097.54598999998,Cluster 2
2014-01-28,107406.08205,Cluster 2
2014-01-29,128201.05529,Cluster 2
2014-01-30,107595.262995,Cluster 2
2014-01-31,144507.1692,Cluster 2
2014-02-01,169123.461935,Cluster 2
2014-02-02,165064.05995999998,Cluster 2
2014-02-03,106673.122,Cluster 2
2014-02-04,86839.121023,Cluster 2
2014-02-05,98801.374975,Cluster 2
2014-02-06,81258.54197,Cluster 2
2014-02-07,95943.72007,Cluster 2
2014-02-08,133177.32298,Cluster 2
2014-02-09,138856.093,Cluster 2
2014-02-10,94249.572,Cluster 2
2014-02-11,80310.16597,Cluster 2
2014-02-12,95967.981981,Cluster 2
2014-02-13,77012.950046,Cluster 2
2014-02-14,85924.633198,Cluster 2
2014-02-15,140017.3218,Cluster 2
2014-02-16,166326.01209,Cluster 2
2014-02-17,98330.335005,Cluster 2
2014-02-18,83510.13193,Cluster 2
2014-02-19,87372.020012,Cluster 2
2014-02-20,72697.033991,Cluster 2
2014-02-21,90305.42147,Cluster 2
2014-02-22,144343.8879,Cluster 2
2014-02-23,128806.2989,Cluster 2
2014-02-24,91941.223996,Cluster 2
2014-02-25,86440.463993,Cluster 2
2014-02-26,81392.951015,Cluster 2
2014-02-27,71329.708979,Cluster 2
2014-02-28,97540.8202,Cluster 2
2014-03-01,220231.42195,Cluster 2
2014-03-02,182065.843968,Cluster 2
2014-03-03,186333.44947,Cluster 2
2014-03-04,234231.38597,Cluster 2
2014-03-05,181882.162,Cluster 2
2014-03-06,140473.09311000002,Cluster 2
2014-03-07,145668.64989,Cluster 2
2014-03-08,201112.18402000002,Cluster 2
2014-03-09,276180.8401,Cluster 2
2014-03-10,144392.734112,Cluster 2
2014-03-11,127174.75398,Cluster 2
2014-03-12,148287.512275,Cluster 2
2014-03-13,109439.84305,Cluster 2
2014-03-14,130995.14789000001,Cluster 2
2014-03-15,190376.97089,Cluster 2
2014-03-16,293143.31492,Cluster 2
2014-03-17,148469.4642,Cluster 2
2014-03-18,119352.33197,Cluster 2
2014-03-19,151166.463013,Cluster 2
2014-03-20,119466.5241,Cluster 2
2014-03-21,141648.089998,Cluster 2
2014-03-22,212779.83874,Cluster 2
2014-03-23,254131.45498,Cluster 2
2014-03-24,138308.05797,Cluster 2
2014-03-25,130648.52114,Cluster 2
2014-03-26,146647.11398,Cluster 2
2014-03-27,108373.77198,Cluster 2
2014-03-28,138983.50002,Cluster 2
2014-03-29,231524.9099,Cluster 2
2014-03-30,265023.529604,Cluster 2
2014-03-31,159883.83903,Cluster 2
2014-04-01,112848.472,Cluster 2
2014-04-02,115625.311015,Cluster 2
2014-04-03,85818.83198,Cluster 2
2014-04-04,106305.61858,Cluster 2
2014-04-05,168310.88395,Cluster 2
2014-04-06,189218.949937,Cluster 2
2014-04-07,102906.72999600001,Cluster 2
2014-04-08,86624.03502,Cluster 2
2014-04-09,91882.57897,Cluster 2
2014-04-10,75566.128069,Cluster 2
2014-04-11,93033.95122,Cluster 2
2014-04-12,139224.267994,Cluster 2
2014-04-13,157982.39895,Cluster 2
2014-04-14,92345.408,Cluster 2
2014-04-15,82460.711013,Cluster 2
2014-04-16,104393.679,Cluster 2
2014-04-17,90847.054,Cluster 2
2014-04-18,110489.673881,Cluster 2
2014-04-19,138264.28308,Cluster 2
2014-04-20,155461.21803,Cluster 2
2014-04-21,99564.933974,Cluster 2
2014-04-22,94580.71002,Cluster 2
2014-04-23,92847.302006,Cluster 2
2014-04-24,73633.537,Cluster 2
2014-04-25,89369.3834,Cluster 2
2014-04-26,135321.95705,Cluster 2
2014-04-27,168049.90611,Cluster 2
2014-04-28,87641.969998,Cluster 2
2014-04-29,74752.091002,Cluster 2
2014-04-30,88364.23790000001,Cluster 2
2014-05-01,147813.658004,Cluster 2
2014-05-02,116689.8276,Cluster 2
2014-05-03,164031.39593,Cluster 2
2014-05-04,182190.26897,Cluster 2
2014-05-05,103889.41498,Cluster 2
2014-05-06,89934.305155,Cluster 2
2014-05-07,99954.83101,Cluster 2
2014-05-08,76858.223975,Cluster 2
2014-05-09,98477.15019,Cluster 2
2014-05-10,152572.21401,Cluster 2
2014-05-11,115697.478998,Cluster 2
2014-05-12,92241.09101,Cluster 2
2014-05-13,86628.36898500001,Cluster 2
2014-05-14,86824.224045,Cluster 2
2014-05-15,83718.552902,Cluster 2
2014-05-16,102444.22376,Cluster 2
2014-05-17,144607.76307000002,Cluster 2
2014-05-18,176484.65191,Cluster 2
2014-05-19,93797.96502,Cluster 2
2014-05-20,81396.305004,Cluster 2
2014-05-21,87158.48602,Cluster 2
2014-05-22,72116.581966,Cluster 2
2014-05-23,92054.99243,Cluster 2
2014-05-24,138983.60478,Cluster 2
2014-05-25,159283.8081,Cluster 2
2014-05-26,90900.74708,Cluster 2
2014-05-27,76526.086019,Cluster 2
2014-05-28,83834.40503,Cluster 2
2014-05-29,68192.44301,Cluster 2
2014-05-30,97969.94022,Cluster 2
2014-05-31,154036.138,Cluster 2
2014-06-01,196665.11011,Cluster 2
2014-06-02,125191.85598000001,Cluster 2
2014-06-03,103947.01102,Cluster 2
2014-06-04,105037.249,Cluster 2
2014-06-05,80685.10901,Cluster 2
2014-06-06,103493.729305,Cluster 2
2014-06-07,147823.50504,Cluster 2
2014-06-08,168944.99393,Cluster 2
2014-06-09,98391.755,Cluster 2
2014-06-10,80017.330951,Cluster 2
2014-06-11,93654.16918,Cluster 2
2014-06-12,74858.34898,Cluster 2
2014-06-13,106799.865212,Cluster 2
2014-06-14,170575.39992,Cluster 2
2014-06-15,104847.919024,Cluster 2
2014-06-16,108496.39992,Cluster 2
2014-06-17,90381.04798,Cluster 2
2014-06-18,94169.083029,Cluster 2
2014-06-19,78880.47703,Cluster 2
2014-06-20,93079.788904,Cluster 2
2014-06-21,142095.985086,Cluster 2
2014-06-22,162319.52898,Cluster 2
2014-06-23,109959.684004,Cluster 2
2014-06-24,79957.10703,Cluster 2
2014-06-25,339695.571996,Cluster 2
2014-06-26,72533.434978,Cluster 2
2014-06-27,96262.571254,Cluster 2
2014-06-28,134400.08101999998,Cluster 2
2014-06-29,155545.51,Cluster 2
2014-06-30,101928.2132,Cluster 2
2014-07-01,169948.21288,Cluster 2
2014-07-02,199272.536992,Cluster 2
2014-07-03,286920.105992,Cluster 2
